cid,Uniprot ID,label
2482,Q14654,1
2482,Q14500,1
2482,Q9UNX9,1
2482,Q99712,1
2482,Q15842,1
2482,O75762,1
2482,Q9HBA0,1
2484,Q14534,1
2513,P29474,1
2513,P15121,1
2513,P11488,1
2519,P30542,1
2519,Q07343,1
2519,P29274,1
2519,P54750,1
2519,Q01064,1
2519,Q14123,1
2519,Q9Y233,1
2519,P27815,1
2519,Q07343,1
2519,Q08493,1
2519,Q08499,1
2519,Q9NP56,1
2519,O00408,1
2519,Q14432,1
2519,Q13370,1
2519,O76074,1
2519,P51160,1
2519,Q9HCR9,1
2519,Q13946,1
2519,O60658,1
2519,O95263,1
2519,O76083,1
2519,P16499,1
2519,P35913,1
2519,O00329,1
2519,P42336,1
2519,P42338,1
2519,Q14573,1
2519,P29275,1
2519,P0DMS8,1
2519,Q01064,1
2519,Q08499,1
2519,Q13370,1
2519,O76074,1
2520,Q13936,1
2520,Q00975,1
2520,O00555,1
2520,Q14654,1
2520,O43497,1
2520,O95180,1
2520,Q12809,1
2520,P31645,1
2520,P35348,1
2520,P35368,1
2520,P25100,1
2526,Q07412,1
2540,P30556,1
2541,P30556,1
2554,P35498,1
2554,Q9Y5Y9,1
2554,Q9UI33,1
2554,Q99250,1
2554,Q9NY46,1
2554,P35499,1
2554,Q14524,1
2554,Q01118,1
2554,Q9UQD0,1
2554,Q15858,1
2554,P43681,1
2554,O75469,1
2562,Q99720,1
2562,Q12809,1
2562,P35498,1
2562,Q9Y5Y9,1
2562,Q9UI33,1
2562,Q99250,1
2562,Q9NY46,1
2562,P35499,1
2562,Q14524,1
2562,Q01118,1
2562,Q9UQD0,1
2562,Q15858,1
2562,P41145,1
2562,P35372,1
2564,P35367,1
2576,P14867,1
2576,P47870,1
2576,P18507,1
2576,P31644,1
2576,P34903,1
2578,P00390,1
2581,P35354,1
2581,P23219,1
2583,P08588,1
2583,P07550,1
2585,P08588,1
2585,P35348,1
2585,O95298,1
2585,P07550,1
2585,P15692,1
2585,P16860,1
2585,P17302,1
2585,Q12809,1
2585,P19320,1
2585,P25100,1
2585,P35368,1
2585,P18825,1
2585,P18089,1
2585,P08913,1
2585,P16581,1
2585,Q16665,1
2585,P48050,1
2585,P63252,1
2605,P13631,1
2608,P24941,1
2662,P35354,1
2662,O15530,1
2662,P00918,1
2662,P07451,1
2662,H3BUU9,1
2663,P08588,1
2663,P07550,1
2663,P13945,1
2663,P08913,1
2663,P18089,1
2663,P18825,1
2671,P00811,1
2678,P35367,1
2681,Q79FX6,1
2681,P9WPB7,1
2710,P35367,1
2712,P14867,1
2712,P47869,1
2712,P34903,1
2712,P48169,1
2712,P31644,1
2712,Q16445,1
2712,P18505,1
2712,P47870,1
2712,P28472,1
2712,O14764,1
2712,P78334,1
2712,Q8N1C3,1
2712,P18507,1
2712,Q99928,1
2712,O00591,1
2712,Q9UN88,1
2717,P30536,1
2719,P09210,1
2719,P01375,1
2719,Q9NR96,1
2719,Q8MU52,1
2720,P00915,1
2720,P00918,1
2720,P55017,1
2725,P35367,1
2725,P31645,1
2725,P23975,1
2725,Q01959,1
2726,P14416,1
2726,P21728,1
2726,P08908,1
2726,P28223,1
2726,P35348,1
2726,P35368,1
2726,P35367,1
2726,Q12809,1
2726,P21728,1
2726,P21918,1
2726,P35462,1
2726,P21917,1
2726,P21918,1
2726,P28335,1
2726,P28223,1
2726,P41595,1
2726,P28335,1
2726,P35348,1
2726,P35368,1
2726,P25100,1
2726,P08913,1
2726,P18089,1
2726,P18825,1
2726,P11229,1
2726,P20309,1
2726,P17405,1
2726,P0DP23,1
2726,P02763,1
2726,P19652,1
2726,P50406,1
2726,P34969,1
2726,Q9H3N8,1
2727,Q09428,1
2732,Q13621,1
2732,P00915,1
2733,Q12791,1
2749,P05023,1
2750,P37231,1
2754,Q14432,1
2756,P25021,1
2761,P35367,1
2761,Q13936,1
2761,Q01668,1
2761,O60840,1
2761,Q13698,1
2761,O43497,1
2761,Q9P0X4,1
2761,O95180,1
2761,P14416,1
2761,P21728,1
2761,P21918,1
2761,P11229,1
2761,P08172,1
2761,P20309,1
2761,P08173,1
2761,P08912,1
2762,P43700,1
2764,P43702,1
2764,P43700,1
2764,P11388,1
2764,Q12809,1
2764,P0AES4,1
2764,P0C1U9,1
2764,Q59192,1
2764,P05653,1
2764,C3T8E2,1
2764,B4YQT9,1
2764,P20831,1
2765,P35348,1
2765,P35368,1
2765,P25100,1
2765,P08913,1
2765,P18089,1
2765,P18825,1
2767,P29372,1
2767,P01023,1
2767,P02787,1
2767,O00244,1
2771,P31645,1
2771,P35367,1
2783,P07550,1
2783,P08588,1
2783,P13945,1
2783,P01138,1
2783,P01375,1
2784,P11229,1
2787,Q07869,1
2787,P37231,1
2787,Q03181,1
2789,P14867,1
2789,P47869,1
2789,P34903,1
2789,P48169,1
2789,P31644,1
2789,Q16445,1
2789,P18505,1
2789,P47870,1
2789,P28472,1
2789,O14764,1
2789,P78334,1
2789,Q8N1C3,1
2789,P18507,1
2789,Q99928,1
2789,O00591,1
2789,Q9UN88,1
2794,Q5L2G3,1
2794,O95342,1
2795,P35367,1
2796,Q07869,1
2800,P03372,1
2800,P04278,1
2801,P31645,1
2801,P28223,1
2801,P41595,1
2801,P28335,1
2801,P23975,1
2801,P09211,1
2802,P14867,1
2802,P47869,1
2802,P34903,1
2802,P48169,1
2802,P31644,1
2802,Q16445,1
2802,P18505,1
2802,P47870,1
2802,P28472,1
2802,O14764,1
2802,P78334,1
2802,Q8N1C3,1
2802,P18507,1
2802,Q99928,1
2802,O00591,1
2802,Q9UN88,1
2802,P30536,1
2802,O75469,1
2803,P08913,1
2803,P18089,1
2803,P18825,1
2803,P35348,1
2803,P35368,1
2803,P25100,1
2809,P14867,1
2809,P47869,1
2809,P34903,1
2809,P48169,1
2809,P31644,1
2809,Q16445,1
2809,P18505,1
2809,P47870,1
2809,P28472,1
2809,O14764,1
2809,P78334,1
2809,Q8N1C3,1
2809,P18507,1
2809,Q99928,1
2809,O00591,1
2809,Q9UN88,1
2809,P30536,1
2811,P14867,1
2811,P47869,1
2811,P34903,1
2811,P31644,1
2811,Q8N1C3,1
2811,P18507,1
2811,Q99928,1
2811,P18505,1
2811,P47870,1
2811,P28472,1
2811,O14764,1
2811,P78334,1
2811,O00591,1
2811,P24046,1
2811,P28476,1
2811,A8MPY1,1
2812,P10613,1
2812,O15554,1
2812,O75469,1
2812,Q8TDS4,1
2833,P07437,1
2856,Q9HCP0,1
2856,Q12866,1
2879,Q05603,1
2882,Q12791,1
2882,P25815,1
2893,P54289,1
2893,P23141,1
2895,P28223,1
2895,P41595,1
2895,P28335,1
2895,P50406,1
2895,P31645,1
2895,P23975,1
2895,P34969,1
2895,O00206,1
2895,Q06278,1
2901,Q05586,1
2905,P11229,1
2907,O75469,1
2910,P54710,1
2910,P00915,1
2910,P00918,1
2910,P22748,1
2910,Q6FHJ7,1
2911,P11229,1
2913,P35367,1
2913,P28223,1
2913,P28335,1
2913,P11229,1
2913,P08172,1
2913,P20309,1
2913,P34969,1
2955,P0C0X1,1
2955,P0C0X2,1
2966,P23975,1
2968,P22303,1
2968,Q15822,1
2968,P43681,1
2968,P17787,1
2969,P0A953,1
2969,P09958,1
2969,Q51911,1
2969,Q9NZD2,1
2969,P9WK83,1
2969,Q6ZZJ1,1
2969,P37231,1
2971,O67931,1
2971,B7JBP8,1
2973,P05067,1
2993,P0A0N5,1
2993,P31224,1
2993,P98170,1
2993,P29973,1
2993,Q12791,1
2995,P23975,1
2995,P28223,1
2995,P07550,1
2995,P31645,1
2995,P08588,1
2995,P35367,1
2995,P17405,1
2995,P35348,1
2995,P35368,1
2995,P25100,1
2995,P11229,1
2995,P08172,1
2995,P20309,1
2995,P08173,1
2995,P08912,1
2995,P08908,1
2995,P28335,1
2995,P14416,1
2995,P08913,1
2995,P18089,1
2995,P18825,1
3007,Q05940,1
3007,Q01959,1
3007,Q16568,1
3007,Q96RJ0,1
3007,P23975,1
3007,P35348,1
3007,P35368,1
3007,P25100,1
3007,P08913,1
3007,P18089,1
3007,P18825,1
3007,P08588,1
3007,P07550,1
3007,P13945,1
3007,P14416,1
3007,P27338,1
3007,P31645,1
3007,P21397,1
3007,P27338,1
3007,Q99870,1
3009,P11926,1
3016,P14867,1
3016,P47869,1
3016,P34903,1
3016,P31644,1
3016,P18505,1
3016,P47870,1
3016,P28472,1
3016,Q8N1C3,1
3016,P18507,1
3016,Q99928,1
3016,O14764,1
3016,P78334,1
3016,O00591,1
3016,P24046,1
3016,P28476,1
3016,A8MPY1,1
3016,Q9UN88,1
3016,P30536,1
3016,P14867,1
3016,P47869,1
3016,P34903,1
3016,P48169,1
3016,P31644,1
3016,Q16445,1
3016,P18505,1
3016,P47870,1
3016,P28472,1
3016,O14764,1
3016,P78334,1
3016,Q8N1C3,1
3016,P18507,1
3016,Q99928,1
3016,O00591,1
3016,Q9UN88,1
3019,Q14654,1
3019,P00915,1
3019,P00918,1
3019,P05023,1
3019,Q12791,1
3019,P55017,1
3025,Q9Y5Y9,1
3025,Q14524,1
3025,P0DP23,1
3033,P35354,1
3033,P23219,1
3038,P00915,1
3038,P00918,1
3038,P22748,1
3038,P43166,1
3038,P07451,1
3042,P11229,1
3042,P08172,1
3050,P0A433,1
3050,P0A434,1
3052,P09917,1
3052,P23219,1
3054,P03372,1
3054,P62508,1
3054,Q92731,1
3054,P11474,1
3054,O95718,1
3054,Q15596,1
3054,O75469,1
3054,P10275,1
3054,P04278,1
3055,P20309,1
3055,P11229,1
3055,P08172,1
3059,P35354,1
3059,P23219,1
3073,P0A433,1
3073,P0A434,1
3080,P05067,1
3100,P35367,1
3100,P08172,1
3102,P03372,1
3102,Q92731,1
3103,P35367,1
3103,Q01959,1
3105,P35348,1
3105,P08913,1
3105,P07550,1
3105,P06276,1
3105,P22303,1
3108,O76074,1
3108,Q9Y233,1
3108,P27815,1
3108,P00813,1
3108,P53805,1
3108,P02763,1
3114,Q14524,1
3114,P11229,1
3114,P08172,1
3114,P20309,1
3114,Q9NZV8,1
3114,Q9UK17,1
3114,Q12809,1
3114,P19652,1
3117,P05091,1
3117,P09172,1
3121,P45954,1
3121,Q9UKV0,1
3121,Q02218,1
3121,P51649,1
3121,P35498,1
3121,Q9Y5Y9,1
3121,Q9UI33,1
3121,Q99250,1
3121,Q9NY46,1
3121,P35499,1
3121,Q14524,1
3121,Q01118,1
3121,Q9UQD0,1
3121,Q15858,1
3121,Q07699,1
3121,O60939,1
3121,Q9NY72,1
3121,Q8IWT1,1
3121,Q92769,1
3121,Q07869,1
3121,Q03181,1
3121,P37231,1
3151,P14416,1
3151,P35462,1
3152,P22303,1
3152,P28223,1
3152,P06276,1
3152,P29475,1
3152,P98066,1
3152,P01584,1
3152,Q00653,1
3152,P19838,1
3152,Q05586,1
3152,Q12879,1
3152,Q13224,1
3152,Q14957,1
3152,O15399,1
3152,Q8TCU5,1
3152,O60391,1
3156,O14649,1
3156,Q9NPC2,1
3157,P35348,1
3157,P25100,1
3157,Q12809,1
3157,Q9H252,1
3157,Q9NS40,1
3157,P35368,1
3162,P11229,1
3162,P35367,1
3162,Q14994,1
3168,P14416,1
3168,P35348,1
3180,Q9Y5Y9,1
3182,Q07343,1
3182,P27815,1
3182,Q08493,1
3182,Q08499,1
3182,P30542,1
3182,P29274,1
3182,Q13946,1
3182,Q9NP56,1
3194,P34913,1
3198,P10613,1
3198,O75469,1
3202,P22303,1
3202,P06276,1
3219,P35367,1
3220,P68400,1
3220,P16544,1
3220,Q5G940,1
3220,P35869,1
3226,P14867,1
3226,P47869,1
3226,P34903,1
3226,P48169,1
3226,P31644,1
3226,Q16445,1
3226,P18505,1
3226,P47870,1
3226,P28472,1
3226,O14764,1
3226,P78334,1
3226,Q8N1C3,1
3226,P18507,1
3226,Q99928,1
3226,O00591,1
3226,Q9UN88,1
3226,P23415,1
3226,P48167,1
3226,O15554,1
3226,Q09470,1
3226,P98194,1
3226,P30049,1
3226,P42261,1
3229,P43700,1
3229,P43702,1
3229,P11388,1
3241,P35367,1
3241,P25021,1
3241,P35348,1
3241,P08913,1
3241,P28223,1
3241,P34969,1
3261,P14867,1
3261,P47869,1
3261,P34903,1
3261,P31644,1
3261,Q8N1C3,1
3261,P18507,1
3261,Q99928,1
3261,P18505,1
3261,P47870,1
3261,P28472,1
3261,O14764,1
3261,P78334,1
3261,O00591,1
3261,P24046,1
3261,P28476,1
3261,A8MPY1,1
3261,P14867,1
3261,P47869,1
3261,P34903,1
3261,P48169,1
3261,P31644,1
3261,Q16445,1
3261,P18505,1
3261,P47870,1
3261,P28472,1
3261,O14764,1
3261,P78334,1
3261,Q8N1C3,1
3261,P18507,1
3261,Q99928,1
3261,O00591,1
3261,Q9UN88,1
3278,Q13621,1
3278,P05023,1
3278,Q9UJU2,1
3278,P09211,1
3284,P00915,1
3284,P00918,1
3290,P11229,1
3290,Q8TCU5,1
3290,P08172,1
3291,O43497,1
3292,Q14524,1
3292,O75469,1
3295,P00915,1
3295,P00918,1
3295,P22748,1
3295,P43166,1
3295,P07451,1
3305,Q13332,1
3305,P38606,1
3307,P14867,1
3307,P47869,1
3307,P34903,1
3307,P18507,1
3307,P25105,1
3308,P35354,1
3308,P23219,1
3308,P19793,1
3311,P29475,1
3312,P10276,1
3312,P19793,1
3312,P10826,1
3312,P48443,1
3312,P28702,1
3312,P13631,1
3314,P03372,1
3314,Q92731,1
3314,P10275,1
3314,Q8NET8,1
3325,P25021,1
3331,Q13224,1
3331,Q8TCU5,1
3331,Q12879,1
3332,P07711,1
3333,Q13936,1
3333,P54289,1
3333,Q08289,1
3333,Q01668,1
3333,Q13698,1
3333,O95180,1
3333,Q9NY47,1
3333,P0DP23,1
3333,Q01064,1
3333,P54750,1
3333,P08235,1
3333,P02585,1
3333,P63316,1
3337,P31645,1
3337,P41595,1
3337,P28335,1
3337,P28223,1
3339,Q07869,1
3339,Q9NPA2,1
3339,O75469,1
3341,P21728,1
3341,P21918,1
3341,P08913,1
3341,P18825,1
3341,P18089,1
3341,P35368,1
3341,P25100,1
3341,P35348,1
3342,P23219,1
3342,P35354,1
3342,Q07869,1
3342,P37231,1
3343,P07550,1
3343,P08588,1
3343,P13945,1
3345,P35372,1
3345,P41143,1
3345,P41145,1
3345,P08183,1
3348,P35367,1
3354,P11229,1
3354,P08172,1
3356,Q14524,1
3356,P35499,1
3356,Q12809,1
3357,P11388,1
3357,P43700,1
3357,P43702,1
3365,P10613,1
3366,P26358,1
3366,P12461,1
3369,P14867,1
3369,P47869,1
3369,P34903,1
3369,P31644,1
3369,Q8N1C3,1
3369,P18507,1
3369,Q99928,1
3369,P18505,1
3369,P47870,1
3369,P28472,1
3369,O14764,1
3369,P78334,1
3369,O00591,1
3369,P24046,1
3369,P28476,1
3369,A8MPY1,1
3371,P35354,1
3371,P23219,1
3371,P42330,1
3371,P10275,1
3371,Q07869,1
3371,P37231,1
3372,P14416,1
3372,P21728,1
3372,P0DP23,1
3372,P10275,1
3372,P28223,1
3372,P28335,1
3373,P14867,1
3373,P18507,1
3373,P31644,1
3373,P14867,1
3373,P47869,1
3373,P34903,1
3373,P48169,1
3373,P31644,1
3373,Q16445,1
3373,P18505,1
3373,P47870,1
3373,P28472,1
3373,O14764,1
3373,P78334,1
3373,Q8N1C3,1
3373,P18507,1
3373,Q99928,1
3373,O00591,1
3373,Q9UN88,1
3380,P30536,1
3380,P47869,1
3380,P48169,1
3380,P31644,1
3380,Q16445,1
3380,P34903,1
3380,P14867,1
3380,P28472,1
3380,P18507,1
3385,P04818,1
3386,P31645,1
3386,P28335,1
3386,Q15822,1
3386,P32297,1
3386,P30926,1
3386,P61024,1
3386,Q12809,1
3393,P14867,1
3393,P47869,1
3393,P34903,1
3393,P48169,1
3393,P31644,1
3393,Q16445,1
3393,P18505,1
3393,P47870,1
3393,P28472,1
3393,Q8N1C3,1
3393,P18507,1
3393,Q99928,1
3393,O14764,1
3393,P78334,1
3393,O00591,1
3393,P24046,1
3393,P28476,1
3393,A8MPY1,1
3393,Q9UN88,1
3394,P23219,1
3394,P35354,1
3396,P14416,1
3396,P28223,1
3396,Q06432,1
3397,P10275,1
3397,P35869,1
3397,O75469,1
3404,P31645,1
3404,Q12809,1
3406,P07327,1
3406,P00325,1
3406,P00326,1
3406,P04040,1
3410,P07550,1
3410,P08588,1
3410,P13945,1
3440,Q13621,1
3440,P00918,1
3440,Q9HC97,1
3446,P54289,1
3446,Q9NY47,1
3446,A0A024R8I1,1
3446,Q00975,1
3446,P30542,1
3446,O43525,1
3446,Q9NR82,1
3447,P03952,1
3447,P00734,1
3447,P00747,1
3455,Q01959,1
3463,Q07869,1
3463,Q9Y6L6,1
3463,Q8TCC7,1
3463,O94956,1
3463,Q9NPD5,1
3467,P0A7S3,1
3467,P08164,1
3467,P00374,1
3475,Q09428,1
3475,P15692,1
3476,Q14654,1
3476,P48048,1
3476,Q09428,1
3478,Q09428,1
3478,P37231,1
3487,P14867,1
3487,P14867,1
3487,P47869,1
3487,P34903,1
3487,P48169,1
3487,P31644,1
3487,Q16445,1
3487,P18505,1
3487,P47870,1
3487,P28472,1
3487,O14764,1
3487,P78334,1
3487,Q8N1C3,1
3487,P18507,1
3487,Q99928,1
3487,O00591,1
3487,Q9UN88,1
3488,Q09428,1
3488,Q14654,1
3488,O60706,1
3488,O95342,1
3488,O95477,1
3488,P50416,1
3488,P13569,1
3488,Q14654,1
3488,Q15842,1
3488,Q8TD43,1
3503,Q07817,1
3516,Q05586,1
3516,Q12879,1
3516,Q13224,1
3516,Q14957,1
3516,O15399,1
3516,Q8TCU5,1
3516,O60391,1
3517,P08913,1
3517,P18089,1
3518,P23975,1
3519,P08913,1
3519,P18089,1
3520,P05091,1
3520,Q14353,1
3520,P0A6E4,1
3520,P53608,1
3520,P07998,1
3520,P78352,1
3532,Q9NSD5,1
3532,P30531,1
3532,P48066,1
3532,P48065,1
3534,P22906,1
3534,Q86XF0,1
3537,P22906,1
3537,Q86XF0,1
3540,P17612,1
3540,P61925,1
3542,P17612,1
3542,P61925,1
3543,P24941,1
3547,P61925,1
3547,P17612,1
3547,Q13464,1
3547,O75116,1
3559,P21728,1
3559,Q13224,1
3559,P14416,1
3559,P28223,1
3559,P35462,1
3559,Q99705,1
3559,Q05940,1
3559,P28335,1
3559,Q99720,1
3559,P35367,1
3559,P20309,1
3559,P35348,1
3559,P08913,1
3559,P18089,1
3559,P18825,1
3559,P08908,1
3559,P50406,1
3559,P34969,1
3562,O14649,1
3562,Q9NPC2,1
3562,Q12791,1
3562,Q8TCU5,1
3562,O60391,1
3562,Q12879,1
3562,P23415,1
3562,P08100,1
3562,P48051,1
3562,P48549,1
3562,P03886,1
3562,O15554,1
3562,P30049,1
3562,P98194,1
3562,P14867,1
3562,P59768,1
3562,Q6W5P4,1
3562,P14867,1
3562,P47869,1
3562,P34903,1
3562,P48169,1
3562,P31644,1
3562,Q16445,1
3562,P18505,1
3562,P47870,1
3562,P28472,1
3562,O14764,1
3562,P78334,1
3562,Q8N1C3,1
3562,P18507,1
3562,Q99928,1
3562,O00591,1
3562,Q9UN88,1
3572,P50897,1
3598,P06149,1
3598,O14521,1
3598,P00367,1
3598,P03372,1
3599,P08183,1
3601,P06276,1
3604,Q15822,1
3608,P14867,1
3608,P47869,1
3608,P34903,1
3608,P48169,1
3608,P31644,1
3608,Q16445,1
3608,P43681,1
3608,P36544,1
3608,P42262,1
3608,Q13002,1
3610,P11387,1
3610,P21980,1
3610,P14679,1
3637,P13674,1
3637,Q16853,1
3637,Q16665,1
3639,P55017,1
3639,Q12791,1
3647,Q13621,1
3647,P00915,1
3647,P00918,1
3647,P22748,1
3647,Q16790,1
3647,O43570,1
3647,P05023,1
3647,Q12791,1
3652,Q9NYK1,1
3652,Q9NR96,1
3657,P23921,1
3658,P35367,1
3671,P27815,1
3671,Q07343,1
3671,Q08493,1
3671,Q08499,1
3671,Q14432,1
3672,P35354,1
3672,P23219,1
3672,P10415,1
3672,P07204,1
3672,P12104,1
3672,P37231,1
3672,P13569,1
3672,Q07869,1
3672,P07359,1
3672,P31151,1
3675,P21397,1
3675,P27338,1
3675,Q16853,1
3675,P80404,1
3675,P24298,1
3675,Q8TD30,1
3675,Q9UGI5,1
3676,Q9Y5Y9,1
3676,Q15858,1
3676,Q14524,1
3676,P00533,1
3676,P35499,1
3676,P02763,1
3676,P19652,1
3677,P35348,1
3677,P35368,1
3677,P25100,1
3677,P08913,1
3677,P18089,1
3677,P18825,1
3677,P08588,1
3677,P07550,1
3677,P13945,1
3678,P08908,1
3689,Q05586,1
3689,Q13224,1
3690,O75469,1
3696,P28223,1
3696,P23975,1
3696,P31645,1
3696,P35367,1
3696,P35348,1
3696,P25100,1
3696,P20309,1
3696,P11229,1
3696,P08173,1
3696,P08172,1
3696,P08912,1
3696,Q9NZV8,1
3696,Q9UK17,1
3696,P28335,1
3696,P35368,1
3696,P34969,1
3696,P21728,1
3696,P21918,1
3696,P14416,1
3696,Q12809,1
3696,Q01959,1
3696,P08908,1
3696,P50406,1
3696,O95259,1
3696,P19652,1
3698,Q14432,1
3698,Q07343,1
3698,P01375,1
3698,Q13370,1
3702,P55017,1
3710,P14555,1
3711,P14555,1
3713,P16608,1
3713,P00929,1
3713,P0A2K1,1
3715,P23219,1
3715,P35354,1
3715,P14555,1
3715,Q8N8N7,1
3715,P37231,1
3715,Q04760,1
3715,Q9Y5Y4,1
3715,Q07869,1
3715,P42330,1
3720,P49019,1
3720,Q8TDS4,1
3744,P00509,1
3744,P95468,1
3744,Q9NZK7,1
3749,P30556,1
3749,P05412,1
3758,O76074,1
3758,Q13370,1
3758,Q13946,1
3758,Q08499,1
3758,O76083,1
3758,O60658,1
3758,O00408,1
3758,P18545,1
3759,P27338,1
3759,P21397,1
3762,P08588,1
3762,P07550,1
3763,P14867,1
3763,P98194,1
3763,P23415,1
3763,P42261,1
3763,Q09470,1
3763,P30049,1
3763,P0DP23,1
3763,P14867,1
3763,P47869,1
3763,P34903,1
3763,P48169,1
3763,P31644,1
3763,Q16445,1
3763,P18505,1
3763,P47870,1
3763,P28472,1
3763,O14764,1
3763,P78334,1
3763,Q8N1C3,1
3763,P18507,1
3763,Q99928,1
3763,O00591,1
3763,Q9UN88,1
3763,P43681,1
3763,P17787,1
3767,P9WGR1,1
3767,P9WIE5,1
3767,P10632,1
3767,P05177,1
3767,P08684,1
3767,P33261,1
3767,P9WNX1,1
3775,P20309,1
3775,P08173,1
3776,P01375,1
3776,Q7Z4W1,1
3776,P30793,1
3776,Q13231,1
3776,P43133,1
3776,P00782,1
3776,P17900,1
3776,Q46509,1
3776,P23367,1
3776,P14555,1
3776,P23526,1
3776,P0AES2,1
3776,P41407,1
3776,O67757,1
3776,P43026,1
3776,P06312,1
3776,Q9X592,1
3776,P71143,1
3776,Q8YWS4,1
3776,Q9WZD5,1
3776,P07998,1
3776,O60942,1
3776,P13686,1
3776,P07478,1
3776,Q13838,1
3776,Q9BV57,1
3776,P30041,1
3779,P08588,1
3779,P07550,1
3779,P13945,1
3779,P28482,1
3779,P27986,1
3779,O00459,1
3779,Q92569,1
3779,Q4ZHU6,1
3779,P00441,1
3781,P35367,1
3784,Q13936,1
3784,P54289,1
3784,Q08289,1
3784,O95180,1
3784,Q9NY47,1
3784,Q01668,1
3784,Q13698,1
3792,P22303,1
3792,P14416,1
3815,Q8KI25,1
3821,Q8TCU5,1
3821,P25103,1
3821,P14416,1
3821,P41143,1
3821,P23975,1
3821,P41145,1
3821,P35372,1
3821,P11229,1
3821,P08172,1
3821,P20309,1
3821,P08173,1
3821,P08912,1
3821,P28223,1
3821,P41595,1
3821,P28335,1
3821,P08908,1
3821,P28222,1
3821,P28221,1
3821,P28566,1
3821,P30939,1
3821,P46098,1
3821,Q693P7,1
3821,P06276,1
3821,P29475,1
3822,P28223,1
3823,P50859,1
3823,P10275,1
3823,P05093,1
3823,P08686,1
3823,Q12809,1
3823,O75469,1
3823,Q14994,1
3825,P23219,1
3825,P35354,1
3825,P25024,1
3826,P35354,1
3826,P23219,1
3827,P35367,1
3827,P52209,1
3845,P35869,1
3845,Q9HC97,1
3869,P08588,1
3869,P07550,1
3869,P35348,1
3869,P35368,1
3869,P25100,1
3878,Q15878,1
3878,Q99250,1
3878,P30542,1
3878,P29274,1
3878,P35348,1
3878,P08913,1
3878,P08588,1
3878,P21728,1
3878,P21918,1
3878,P14416,1
3878,P14867,1
3878,P47869,1
3878,P34903,1
3878,P48169,1
3878,P31644,1
3878,Q16445,1
3878,P18505,1
3878,P47870,1
3878,P28472,1
3878,O14764,1
3878,P78334,1
3878,Q8N1C3,1
3878,P18507,1
3878,Q99928,1
3878,O00591,1
3878,Q9UN88,1
3878,P14867,1
3878,P47869,1
3878,P34903,1
3878,P48169,1
3878,P31644,1
3878,Q16445,1
3878,Q8N1C3,1
3878,P18507,1
3878,Q99928,1
3878,P35367,1
3878,P41145,1
3878,P11229,1
3878,P08172,1
3878,P20309,1
3878,P08173,1
3878,P08912,1
3878,P28223,1
3878,P46098,1
3883,P20648,1
3883,P10636,1
3885,P10745,1
3893,P11766,1
3893,P0A953,1
3893,P06971,1
3893,P17900,1
3893,P9WNG3,1
3893,P41235,1
3893,P14555,1
3893,P98155,1
3893,Q9NZD2,1
3893,P0AAI5,1
3893,P02788,1
3893,P02929,1
3893,P07360,1
3893,Q9UNK4,1
3893,Q9I194,1
3893,Q9Y6Y9,1
3893,O00206,1
3893,Q07869,1
3899,Q02127,1
3899,P35869,1
3899,Q14289,1
3902,P11511,1
3922,P28702,1
3948,P43700,1
3948,P43702,1
3948,P11388,1
3950,Q9H169,1
3955,P35372,1
3955,P41143,1
3955,P41145,1
3955,O00555,1
3955,P01189,1
3955,P0DP23,1
3955,Q14994,1
3957,P35367,1
3957,Q12809,1
3958,P14867,1
3958,P47869,1
3958,P34903,1
3958,P48169,1
3958,P31644,1
3958,Q16445,1
3958,P18505,1
3958,P47870,1
3958,P28472,1
3958,O14764,1
3958,P78334,1
3958,Q8N1C3,1
3958,P18507,1
3958,Q99928,1
3958,O00591,1
3958,Q9UN88,1
3958,P30536,1
3961,P30556,1
3964,P21728,1
3964,P14416,1
3964,P28223,1
3964,P28335,1
3964,P08908,1
3964,P28222,1
3964,P28221,1
3964,P28566,1
3964,P46098,1
3964,P47898,1
3964,P50406,1
3964,P34969,1
3964,P35348,1
3964,P35368,1
3964,P08913,1
3964,P18089,1
3964,P18825,1
3964,P08588,1
3964,P11229,1
3964,P08172,1
3964,P20309,1
3964,P08173,1
3964,P08912,1
3964,P21728,1
3964,P21918,1
3964,P35462,1
3964,P21917,1
3964,P21918,1
3964,P35367,1
3964,P25021,1
3964,Q9H3N8,1
3964,P31645,1
3964,P23975,1
3964,Q01959,1
3965,P35354,1
3965,P23219,1
3973,P11309,1
3973,P48736,1
3991,P22303,1
3994,Q9BY41,1
3998,P23280,1
4004,P06276,1
4008,Q13936,1
4008,Q01668,1
4008,O60840,1
4008,Q13698,1
4008,Q02641,1
4008,Q08289,1
4008,P54284,1
4008,O00305,1
4008,O00555,1
4008,O43497,1
4008,O95180,1
4008,Q9P0X4,1
4011,P23975,1
4011,P11229,1
4011,P35367,1
4011,P08172,1
4011,P20309,1
4011,P08173,1
4011,P08912,1
4011,P35348,1
4011,P35368,1
4011,P25100,1
4011,P28223,1
4011,P28335,1
4011,P34969,1
4011,P14416,1
4011,P08913,1
4011,P18089,1
4011,P18825,1
4020,P23975,1
4020,Q01959,1
4020,P31645,1
4020,Q05940,1
4030,Q71U36,1
4030,P68371,1
4032,Q15822,1
4032,P36544,1
4032,P43681,1
4032,P17787,1
4034,P35367,1
4034,Q14994,1
4037,P23219,1
4037,P09917,1
4037,P35354,1
4037,O43526,1
